,Movie ID,Title,IMDB Rating,Directors,Writers,Stars,Storyline,Release Date,Origin Countries,Languages,Budget,Gross Worldwide,Runtime,Genres
248,tt17076046,Weird: The Al Yankovic Story,6.9,​Eric Appel,"​'Weird Al' Yankovic, ​Eric Appel","noneStars, ​Diedrich Bader, ​Daniel Radcliffe, ​Lin-Manuel Miranda, noneStars","Explores every facet of Yankovic's life, from his meteoric rise to fame with early hits like 'Eat It' and 'Like a Surgeon' to his torrid celebrity love affairs and famously depraved lifestyle.",Release date,United States,English,"$8,000,000 (estimated)",N/A,1 hour 48 minutes,"Biography, Comedy, Crime"
249,tt3104988,Crazy Rich Asians,6.9,​Jon M. Chu,"​Peter Chiarelli, ​Adele Lim, ​Kevin Kwan","noneStars, ​Constance Wu, ​Henry Golding, ​Michelle Yeoh, noneStars",This contemporary romantic comedy based on a global bestseller follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.,Release date,"United States, China","English, Mandarin, Cantonese, Hokkien, French, Malay","$30,000,000 (estimated)","$239,343,729",2 hours,"Comedy, Drama, Romance"
250,tt6166392,Wonka,7.0,​Paul King,"noneWriters, ​Roald Dahl, ​Paul King, ​Simon Farnaby, noneWriters","noneStars, ​Timothée Chalamet, ​Gustave Die, ​Murray McArthur, noneStars","With dreams of opening a shop in a city renowned for its chocolate, a young and poor Willy Wonka discovers that the industry is run by a cartel of greedy chocolatiers.",Release date,"United States, United Kingdom, Canada",English,"$125,000,000 (estimated)","$632,302,312",1 hour 56 minutes,"Adventure, Comedy, Family"
251,tt20215968,Hit Man,7.0,​Richard Linklater,"​Richard Linklater, ​Glen Powell, ​Skip Hollandsworth","noneStars, ​Glen Powell, ​Adria Arjona, ​Austin Amelio, noneStars","A professor moonlighting as a hit man of sorts for his city police department, descends into dangerous, dubious territory when he finds himself attracted to a woman who enlists his services.",Release date,United States,English,N/A,"$2,257,688",1 hour 55 minutes,"Comedy, Crime, Romance"
252,tt4919268,Bad Boys: Ride or Die,7.0,"​Adil El Arbi, ​Bilall Fallah","​Chris Bremner, ​Will Beall, ​George Gallo","noneStars, ​Will Smith, ​Martin Lawrence, ​Vanessa Hudgens, noneStars","This Summer, the world's favorite Bad Boys are back with their iconic mix of edge-of-your seat action and outrageous comedy but this time with a twist: Miami's finest are now on the run.",Release date,United States,English,"$100,000,000 (estimated)","$235,872,081",1 hour 55 minutes,"Action, Adventure, Comedy"
253,tt21454134,The Bikeriders,7.3,​Jeff Nichols,​Jeff Nichols,"noneStars, ​Jodie Comer, ​Austin Butler, ​Tom Hardy, noneStars","After a chance encounter, headstrong Kathy is drawn to Benny, member of Midwestern motorcycle club the Vandals. As the club transforms into a dangerous underworld of violence, Benny must choose between Kathy and his loyalty to the club.",Release date,United States,English,N/A,"$4,060,000",1 hour 56 minutes,"Crime, Drama"
254,tt1502397,Bad Boys for Life,6.5,"​Adil El Arbi, ​Bilall Fallah","noneWriters, ​Peter Craig, ​Joe Carnahan, ​Chris Bremner, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Vanessa Hudgens, noneStars",Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,Release date,United States,"English, Spanish","$90,000,000 (estimated)","$426,505,244",2 hours 4 minutes,"Action, Comedy, Crime"
255,tt22048412,MaXXXine,N/A,​Ti West,"noneWriter, ​Ti West, noneWriter","noneStars, ​Mia Goth, ​Elizabeth Debicki, ​Moses Sumney, noneStars","In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",Release date,"United States, United Kingdom",English,N/A,N/A,1 hour 43 minutes,"Crime, Horror"
256,tt0112442,Bad Boys,6.8,​Michael Bay,"noneWriters, ​George Gallo, ​Michael Barrie, ​Jim Mulholland, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Lisa Boyle, noneStars",Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,Release date,United States,"English, Persian","$19,000,000 (estimated)","$141,407,024",1 hour 59 minutes,"Action, Comedy, Crime"
257,tt19637052,Love Lies Bleeding,6.7,​Rose Glass,"​Rose Glass, ​Weronika Tofilska","noneStars, ​Anna Baryshnikov, ​Kristen Stewart, ​Dave Franco, noneStars","Gym manager Lou falls for Jackie, a bodybuilder who is passing through town en route to a competition in Las Vegas.",Release date,"United Kingdom, United States",English,N/A,"$11,254,825",1 hour 44 minutes,"Action, Adventure, Crime"
258,tt0172156,Bad Boys II,6.6,​Michael Bay,"noneWriters, ​George Gallo, ​Marianne Wibberley, ​Cormac Wibberley, noneWriters","noneStars, ​Will Smith, ​Martin Lawrence, ​Gabrielle Union, noneStars",Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.,Release date,United States,"English, Spanish, Russian","$130,000,000 (estimated)","$273,340,010",2 hours 27 minutes,"Action, Comedy, Crime"
259,tt13923084,Boy Kills World,6.4,​Moritz Mohr,"noneWriters, ​Tyler Burton Smith, ​Arend Remmers, ​Moritz Mohr, noneWriters","noneStars, ​Bill Skarsgård, ​Jessica Rothe, ​Michelle Dockery, noneStars","A fever dream action film that follows Boy, a deaf person with a vibrant imagination. When his family is murdered, he is trained by a mysterious shaman to repress his childish imagination and become an instrument of death.",Release date,"Germany, South Africa, United States",English,N/A,"$3,142,357",1 hour 51 minutes,"Action, Crime, Thriller"
260,tt23468450,Longlegs,N/A,​Oz Perkins,​Oz Perkins,"noneStars, ​Maika Monroe, ​Nicolas Cage, ​Blair Underwood, noneStars","In pursuit of a serial killer, an FBI agent uncovers a series of occult clues that she must solve to end his terrifying killing spree.",Release date,"Canada, United States",English,N/A,N/A,1 hour 41 minutes,"Crime, Horror, Thriller"
261,tt15314262,The Beekeeper,6.4,​David Ayer,​Kurt Wimmer,"noneStars, ​Jason Statham, ​Emmy Raver-Lampman, ​Bobby Naderi, noneStars","One man's brutal campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as ""Beekeepers.""",Release date,"United States, United Kingdom",English,"$40,000,000 (estimated)","$152,720,535",1 hour 45 minutes,"Action, Crime, Thriller"
262,tt27578157,Colors of Evil: Red,6.3,​Adrian Panek,"​Lukasz M. Maciejewski, ​Adrian Panek, ​Malgorzata Oliwia Sobczak","noneStars, ​Jakub Gierszal, ​Maja Ostaszewska, ​Zofia Jastrzebska, noneStars","When a girl's body is found on a beach in Poland's Tricity, a prosecutor teams up with the victim's mother on an impassioned quest for the truth.",Release date,Poland,Polish,N/A,N/A,1 hour 51 minutes,"Crime, Drama, Mystery"
263,tt9214772,Monkey Man,6.9,​Dev Patel,"noneWriters, ​Dev Patel, ​Paul Angunawela, ​John Collee, noneWriters","noneStars, ​Dev Patel, ​Sharlto Copley, ​Pitobash, noneStars",An anonymous young man unleashes a campaign of vengeance against the corrupt leaders who murdered his mother and continue to systematically victimize the poor and powerless.,Release date,"United States, Canada, Singapore, India",English,"$10,000,000 (estimated)","$34,664,571",2 hours 1 minute,"Action, Crime, Thriller"
264,tt0068646,The Godfather,9.2,​Francis Ford Coppola,"noneWriters, ​Mario Puzo, ​Francis Ford Coppola, noneWriters","noneStars, ​Marlon Brando, ​Al Pacino, ​James Caan, noneStars",The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,Release date,United States,"English, Italian, Latin","$6,000,000 (estimated)","$250,342,030",2 hours 55 minutes,"Crime, Drama"
265,tt0120689,The Green Mile,8.6,​Frank Darabont,"​Stephen King, ​Frank Darabont","noneStars, ​Tom Hanks, ​Michael Clarke Duncan, ​David Morse, noneStars","A tale set on death row, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the lead guard, Paul Edgecombe, recognizes John's gift, he tries to help stave off the condemned man's execution.",Release date,United States,"English, French","$60,000,000 (estimated)","$286,801,374",3 hours 9 minutes,"Crime, Drama, Fantasy"
266,tt0110912,Pulp Fiction,8.9,​Quentin Tarantino,"noneWriters, ​Quentin Tarantino, ​Roger Avary, noneWriters","noneStars, ​John Travolta, ​Uma Thurman, ​Samuel L. Jackson, noneStars","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",Release date,United States,"English, Spanish, French","$8,000,000 (estimated)","$213,928,762",2 hours 34 minutes,"Crime, Drama"
267,tt8367814,The Gentlemen,7.8,​Guy Ritchie,"noneWriters, ​Guy Ritchie, ​Ivan Atkinson, ​Marn Davies, noneWriters","noneStars, ​Matthew McConaughey, ​Charlie Hunnam, ​Michelle Dockery, noneStars","An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Release date,"United States, United Kingdom","English, Russian, Spanish, Chinese","$22,000,000 (estimated)","$115,175,729",1 hour 53 minutes,"Action, Crime"
268,tt0468569,The Dark Knight,9.0,​Christopher Nolan,"noneWriters, ​Jonathan Nolan, ​Christopher Nolan, ​David S. Goyer, noneWriters","noneStars, ​Christian Bale, ​Heath Ledger, ​Aaron Eckhart, noneStars","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Release date,"United States, United Kingdom","English, Mandarin","$185,000,000 (estimated)","$1,008,524,647",2 hours 32 minutes,"Action, Crime, Drama"
269,tt32308418,How to Rob a Bank,6.6,"​Stephen Robert Morse, ​Seth Porges","noneWriters, ​Maxim Gertler-Jaffe, ​Stephen Robert Morse, ​Max Peltz, noneWriters","noneStars, ​Scott Scurlock, ​Ellen Glasser, ​Shawn Johnson, noneStars","In this true-crime documentary, a charismatic rebel in 1990s Seattle pulls off an unprecedented string of bank robberies straight out of the movies.",Release date,United States,,N/A,N/A,1 hour 28 minutes,"Documentary, Action, Crime"
270,tt0110413,Léon: The Professional,8.5,​Luc Besson,​Luc Besson,"noneStars, ​Jean Reno, ​Gary Oldman, ​Natalie Portman, noneStars","12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",Release date,"France, United States","English, Italian, French","FRF 115,000,000 (estimated)","$20,275,438",1 hour 50 minutes,"Action, Crime, Drama"
